
1656262911607,140,Create New Product,200,OK,Thread Group 1-13,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e01d99ce6466c16842cb763,140,0,0
1656262911754,138,Get Pack Type Info,200,OK,Thread Group 1-13,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e71514fe6466c0c70d9c50a,137,0,0
1656262911539,574,Developer,200,OK,Thread Group 1-14,text,true,,8606,125,2,2,https://developer.logiwa.com/,574,0,433
1656262912114,139,Create New Product,200,OK,Thread Group 1-14,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e01d99ce6466c16842cb763,139,0,0
1656262912256,139,Get Pack Type Info,200,OK,Thread Group 1-14,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e71514fe6466c0c70d9c50a,139,0,0
1656262912043,572,Developer,200,OK,Thread Group 1-15,text,true,,8606,125,2,2,https://developer.logiwa.com/,572,0,433
1656262912616,138,Create New Product,200,OK,Thread Group 1-15,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e01d99ce6466c16842cb763,138,0,0
1656262912757,138,Get Pack Type Info,200,OK,Thread Group 1-15,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e71514fe6466c0c70d9c50a,138,0,0
1656262912534,567,Developer,200,OK,Thread Group 1-16,text,true,,8606,125,2,2,https://developer.logiwa.com/,567,0,430
1656262913103,139,Create New Product,200,OK,Thread Group 1-16,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e01d99ce6466c16842cb763,139,0,0
1656262913243,141,Get Pack Type Info,200,OK,Thread Group 1-16,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e71514fe6466c0c70d9c50a,141,0,0
1656262913034,587,Developer,200,OK,Thread Group 1-17,text,true,,8606,125,2,2,https://developer.logiwa.com/,587,0,445
1656262913622,137,Create New Product,200,OK,Thread Group 1-17,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e01d99ce6466c16842cb763,137,0,0
1656262913761,140,Get Pack Type Info,200,OK,Thread Group 1-17,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e71514fe6466c0c70d9c50a,140,0,0
1656262913534,584,Developer,200,OK,Thread Group 1-18,text,true,,8606,125,2,2,https://developer.logiwa.com/,584,0,445
1656262914119,137,Create New Product,200,OK,Thread Group 1-18,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e01d99ce6466c16842cb763,137,0,0
1656262914258,137,Get Pack Type Info,200,OK,Thread Group 1-18,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e71514fe6466c0c70d9c50a,137,0,0
1656262914034,576,Developer,200,OK,Thread Group 1-19,text,true,,8606,125,2,2,https://developer.logiwa.com/,576,0,438
1656262914611,138,Create New Product,200,OK,Thread Group 1-19,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e01d99ce6466c16842cb763,138,0,0
1656262914750,138,Get Pack Type Info,200,OK,Thread Group 1-19,text,true,,8606,153,2,2,https://developer.logiwa.com/?id=5e71514fe6466c0c70d9c50a,138,0,0
1656262914535,577,Developer,200,OK,Thread Group 1-20,text,true,,8606,125,1,1,https://developer.logiwa.com/,577,0,437
1656262915114,140,Create New Product,200,OK,Thread Group 1-20,text,true,,8606,153,1,1,https://developer.logiwa.com/?id=5e01d99ce6466c16842cb763,140,0,0
1656262915257,138,Get Pack Type Info,200,OK,Thread Group 1-20,text,true,,8606,153,1,1,https://developer.logiwa.com/?id=5e71514fe6466c0c70d9c50a,138,0,0
